age,HH,HU,HD,UH,UU,UD,lh,lu,lx,prevalence_point,Lh,Lu,Lx,prevalence_interval,prevalence
66.75,0.9989795710518543,9.28180361781624e-4,9.224858636409948e-5,0.005711913741361321,0.9913019299309065,0.0029861563277323072,0.9247449186228852,0.055716080975860734,0.980460999598746,0.05682641226796635,0.07703601859207074,0.004658577902022552,0.08169459649409329,0.05702430885204725,0.05702430885204725
66.83333333333333,0.9989741384645296,9.328377243588684e-4,9.3023811111319e-5,0.0056787206964225515,0.9913176299452761,0.0030036493583014204,0.9241195275868127,0.05608978867268052,0.9802093162594933,0.05722225624902317,0.07698373144749543,0.004689776608373468,0.0816735080558689,0.05742102574026107,0.05742102574026107
66.91666666666666,0.9989686761387323,9.375183034326714e-4,9.380555783491438e-5,0.005645719621908613,0.9913330359590468,0.0030212444190446494,0.9234900271530778,0.05646484992828272,0.9799548770813605,0.05761984684075891,0.07693110090486241,0.004721087909839697,0.08165218881470211,0.057819489941090575,0.057819489941090575
67,0.998963183904392,9.422222141297704e-4,9.459388147809528e-5,0.005612909413939439,0.9913481484828228,0.0030389421032377033,0.9228563945636202,0.05684125990787001,0.9796976544714903,0.05801918545832767,0.07687812506692746,0.004752511394599058,0.08163063646152652,0.05821970280531836,0.05821970280531836
67.08333333333333,0.9989576615904119,9.469495721403818e-4,9.538883744765188e-5,0.005580288974908793,0.9913629680175065,0.0030567430075847126,0.9222186070426389,0.057219013562507394,0.9794376206051463,0.05842027338826804,0.07682480203498576,0.00478404663292615,0.08160884866791192,0.05862166555484328,0.05862166555484328
67.16666666666666,0.9989521090246614,9.517004937208785e-4,9.619048161787422e-5,0.005547857213449433,0.9913774950543128,0.0030746477322378192,0.9215766417970196,0.05759810562772021,0.9791747474247398,0.058823111787967404,0.07677112990890853,0.0048156931770751265,0.08158682308598365,0.05902537928214105,0.05902537928214105
67.25,0.9989465260339689,9.564750956964757e-4,9.699887033450277e-5,0.005515613044398497,0.9913917300747846,0.0030926568808168358,0.9209304760167853,0.05797853062208284,0.9789090066388682,0.059227701685118775,0.07671710678718152,0.004847450561161724,0.08156455734834325,0.05943084494971744,0.05943084494971744
67.33333333333333,0.9989409124441172,9.612734954639319e-4,9.781406041871294e-5,0.005483555388763104,0.9914056735508078,0.003110771060429008,0.9202800868755713,0.05836028284579854,0.9786403697213698,0.059634043977170474,0.0766627307669456,0.004879318301044576,0.08154204906799017,0.059838063389554705,0.059838063389554705
67.41666666666666,0.9989352680798346,9.660958109942626e-4,9.8636109171134e-5,0.005451683173686057,0.9914193259446249,0.003128990881688927,0.9196254515311234,0.05874335637927129,0.9783688079103947,0.06004213943076912,0.07660799994403933,0.004911295894205884,0.08151929583824521,0.06024703530255132,0.06024703530255132
67.5,0.9989295927647887,9.709421608354654e-4,9.946507437590149e-5,0.005419995332411788,0.9914326877088497,0.003147316958738521,0.9189665471258204,0.05912774508166995,0.9780942922074903,0.06045198868119634,0.07655291241304327,0.004943382819631481,0.08149629523267475,0.06065776125795598,0.06065776125795598
67.58333333333333,0.9989238863215799,9.758126641152489e-4,1.0030101430474317e-4,0.005388490804252491,0.9914457592864805,0.003165749909267148,0.9183033507872184,0.05951344258948561,0.977816793376704,0.06086359223179966,0.07649746626732659,0.00497557853769034,0.08147304480501694,0.061070241692795485,0.061070241692795485
67.66666666666666,0.998918148571735,9.80707440543789e-4,1.0114398772110164e-4,0.0053571685345543615,0.9914585411109138,0.003184290354531842,0.9176358396286202,0.05990044231508256,0.9775362819437027,0.06127695045341784,0.0764416595990953,0.005007882490013591,0.08144954208910889,0.06148447691129777,0.06148447691129777
67.75,0.9989123793356993,9.85626610416485e-4,1.0199405388428987e-4,0.0053260274746640855,0.9914710336059583,0.0032029389193776385,0.916963990749667,0.06028873744524364,0.9772527281949106,0.06169206358380123,0.07638549049944254,0.00504029409937309,0.08142578459881564,0.06190046708430984,0.06190046708430984
67.83333333333333,0.9989065784328295,9.905702946167284e-4,1.0285127255368242e-4,0.005295066581895494,0.9914832371858465,0.003221696232257997,0.9162877812369542,0.06067832093971053,0.9769661021766647,0.06210893172702739,0.07632895705840093,0.005072812769559586,0.08140176982796052,0.062318212248711286,0.062318212248711286
67.91666666666666,0.9989007456813884,9.955386146186973e-4,1.037157039929431e-4,0.005264284819496356,0.9914951522552482,0.003240562925255401,0.9156071881646682,0.06106918552971953,0.9766763736943878,0.06252755485291253,0.07627205736499656,0.005105437885260548,0.08137749525025711,0.06273771230682376,0.06273771230682376
68,0.9988948808985356,0.0010005316924901419,1.0458740897428717e-4,0.005233681156615366,0.9915067792092825,0.003259539634102004,0.9149221885952494,0.06146132371653364,0.9763835123117831,0.06294793279641897,0.07621478950730518,0.005138168811937708,0.08135295831924289,0.06315896702581678,0.06315896702581678
68.08333333333333,0.9988889839003221,0.0010055496508951968,1.0546644878277969e-4,0.00520325456826936,0.9915181184335301,0.003278626998200411,0.9142327595800751,0.061854727769971356,0.9760874873500465,0.06337006525705917,0.07615715157251007,0.005171004895704345,0.08132815646821442,0.06358197603711004,0.06358197603711004
68.16666666666666,0.9988830545016821,0.0010105926130972046,1.0635288522067201e-4,0.005173004035310585,0.9915291703040447,0.0032978256606446092,0.9135388781601669,0.06224938972693292,0.9757882678870998,0.06379395179829654,0.07609914164696197,0.0052039454632024,0.08130308711016436,0.0640067388357731,0.0640067388357731
68.25,0.9988770925164268,0.0010156607029615495,1.0724678061177266e-4,0.005142928544394271,0.9915399351873647,0.0033171362682409646,0.9128405213669205,0.06264530138992469,0.9754858227568453,0.06421959184694373,0.07604075781624081,0.005236989821479452,0.08127774763772026,0.06443325477992223,0.06443325477992223
68.33333333333333,0.9988710977572356,0.0010207540449584955,1.0814819780585608e-4,0.005113027087946311,0.9915504134405244,0.0033365594715293475,0.9121376662228592,0.06304245432558217,0.9751801205484414,0.06464698469255822,0.07598199816521944,0.005270137257865605,0.08125213542308504,0.0648615230901153,0.0648615230901153
68.41666666666666,0.9988650700356508,0.0010258727641660524,1.0905720018310982e-4,0.005083298664131071,0.9915606054110644,0.00335609592480442,0.9114302897424077,0.06344083986319236,0.9748711296056001,0.06507612948683626,0.07592286077812913,0.005303387039850353,0.08122624781797948,0.06529154284874458,0.06529154284874458
68.5,0.9988590091620686,0.0010310169862728438,1.0997385165861772e-4,0.0050537422768194805,0.9915705114370434,0.003375746286136969,0.9107183689326915,0.06384044909321611,0.9745588180259076,0.06550702524300486,0.07586334373862702,0.005336738414959468,0.08120008215358648,0.06572331299942845,0.06572331299942845
68.58333333333333,0.9988529149457323,0.0010361868375809863,1.1089821668688173e-4,0.005024356935557203,0.9915801318470475,0.0033955112173954033,0.9100018807943571,0.06424127286581115,0.9742431536601682,0.06593967083521281,0.07580344512986548,0.005370190610631973,0.08117363574049745,0.06615683234640173,0.06615683234640173
68.66666666666666,0.9988467871947246,0.0010413824450089919,1.1183036026638239e-4,0.0049951416555329906,0.9915894669601997,0.003415391384267369,0.9092808023224146,0.06464330178935622,0.9739241041117708,0.06637406499792056,0.0757431630345633,0.005403742834097229,0.08114690586866052,0.06659209955390537,0.06659209955390537
68.75,0.998840625715961,0.0010466039360946702,1.127703479441776e-4,0.00496609545754724,0.9915985170861713,0.0034353874562814647,0.9085551105071045,0.0650465262289773,0.9736016367360818,0.06681020632528963,0.07568249553507873,0.005437394272252234,0.08111988980733097,0.06702911314557586,0.06702911314557586
68.83333333333333,0.9988344303151815,0.0010518514389980492,1.1371824582053949e-4,0.0049372173679807,0.9916072825251904,0.003455500106829082,0.9078247823347853,0.06545093630507631,0.9732757186398615,0.06724809327057191,0.07562144071348459,0.005471144091539136,0.08109258480502372,0.06746787150383442,0.06746787150383442
68.91666666666666,0.9988282007969421,0.0010571250825043112,1.1467412055363243e-4,0.004908506418763312,0.9916157635680501,0.003475730013186381,0.9070897947888449,0.06585652189186297,0.9729463166807079,0.06768772414549891,0.0755599966516449,0.00550499143782307,0.08106498808946797,0.06790837286927676,0.06790837286927676
69,0.9988219369646091,0.00106242499602674,1.1563803936422915e-4,0.004879961647343274,0.9916239604961204,0.0034960778565363733,0.9063501248506329,0.0662632726158907,0.9726133974665236,0.06812909711967176,0.07549816143129376,0.005538935436270318,0.08103709686756408,0.06835061534006326,0.06835061534006326
69.08333333333333,0.9988156386203497,0.0010677513096096721,1.1661007004046675e-4,0.00485158209665623,0.9916318735813526,0.003516544321991117,0.9056057495004174,0.06667117785459692,0.9722769273550143,0.06857221021995188,0.07543593313411581,0.005572975191226898,0.08100890832534272,0.06879459687131047,0.06879459687131047
69.16666666666666,0.9988093055651258,0.0010731041539314761,1.1759028094264425e-4,0.004823366815094633,0.9916395030862913,0.0035371300986140686,0.9048566457183622,0.06708022673484865,0.9719368724532109,0.06901706132985287,0.07537330984182877,0.005607109786097607,0.08098041962792638,0.06924031527448365,0.06924031527448365
69.25,0.9988029375986844,0.0010784836603075344,1.1857874100805962e-4,0.004795314856477274,0.9916468492640803,0.0035578358794425237,0.9041027904855283,0.06749040813149394,0.9715931986170223,0.06946364818893402,0.0753102896362677,0.005641338283225578,0.08095162791949327,0.06968776821679129,0.06968776821679129
69.33333333333333,0.9987965345195507,0.0010838899606932337,1.1957551975588732e-4,0.004767425280018978,0.9916539123584708,0.0035786623615101875,0.9033441607848963,0.06790171066591992,0.9712458714508162,0.06991196839219559,0.07524687059947116,0.005675659723772414,0.08092253032324358,0.07013695322058139,0.07013695322058139
69.41666666666666,0.9987900961250209,0.0010893231876869887,1.2058068729209936e-4,0.0047396971503004546,0.9916606926038298,0.003599610245869886,0.9025807336024115,0.06831412270461801,0.9708948563070295,0.07036201938947628,0.07518305081376934,0.005710073127598964,0.08089312394136831,0.0705878676627404,0.0705878676627404
69.5,0.9987836222111522,0.0010947834745332517,1.2159431431442589e-4,0.004712129537238301,0.9916671902251454,0.003620680237616396,0.9018124859280529,0.06872763235775715,0.97054011828581,0.07081379848485342,0.07511882836187395,0.005744577493146781,0.08086340585502072,0.07104050877409471,0.07104050877409471
69.58333333333333,0.9987771125727569,0.0011002709551255526,1.2261647211735767e-4,0.004684721516055196,0.9916734054380355,0.0036418730459093773,0.9010393947569219,0.0691422274777656,0.9701816222346875,0.07126730283604574,0.07505420132696991,0.0057791717973203205,0.08083337312429023,0.07149487363881507,0.07149487363881507
69.66666666666666,0.9987705670033932,0.0011057857640095507,1.2364723259719325e-4,0.004657472167250216,0.9916793384487534,0.0036631893839964677,0.900261437090356,0.06955789565792207,0.969819332748278,0.07172252945381963,0.07498916779280915,0.005813854995369955,0.08080302278817911,0.07195095919382462,0.07195095919382462
69.75,0.9987639852953568,0.001111328036386097,1.2468666825712644e-4,0.004630380576569332,0.9916849894541941,0.0036846299692364867,0.8994785899370636,0.06997462423095688,0.9694532141680205,0.07217947520139867,0.07492372584380605,0.00584862602077586,0.08077235186458191,0.07240876222821042,0.07240876222821042
69.83333333333333,0.9987573672396733,0.0011168979081143003,1.257348522123776e-4,0.004603445834976074,0.9916903586419012,0.003706195523122754,0.8986908303142815,0.07039240026766376,0.9690832305819453,0.07263813679387718,0.0748578735651348,0.005883483785132791,0.08074135735026759,0.072868279382639,0.072868279382639
69.91666666666666,0.99875071262609,0.0011224955157146258,1.2679185819536914e-4,0.004576667038622313,0.9916954461900711,0.00372788677130656,0.897898135248954,0.07081121057552325,0.9687093458244773,0.07309851079763785,0.07479160904282875,0.005918427178035889,0.08071003622086464,0.07332950714877631,0.07332950714877631
70,0.998744021243067,0.0011281209963719915,1.2785776056094416e-4,0.004550043288819247,0.9917002522675601,0.0037497044436207586,0.8971004817789362,0.0712310416973381,0.9683315234762743,0.07356059362977392,0.07472493036388142,0.005953455066967484,0.0806783854308489,0.07379244186871231,0.07379244186871231
