age,trans,hazard
62,hd,6.783593922953606e-4
62,uh,0.09604709194786554
62,ud,0.0258076754474964
62.08333333333333,hu,0.008459205688670847
62.08333333333333,hd,6.840360069414391e-4
62.08333333333333,uh,0.09548844820653145
62.08333333333333,ud,0.025958660164893232
62.166666666666664,hu,0.00850160763363928
62.166666666666664,hd,6.897601243628996e-4
62.166666666666664,uh,0.09493305373410695
62.166666666666664,ud,0.026110528200314363
62.25,hu,0.00854422211924134
62.25,hd,6.955321420701957e-4
62.25,uh,0.09438088963169891
62.25,ud,0.026263284721506176
62.33333333333333,hu,0.008587050210841392
62.33333333333333,hd,7.013524609002104e-4
62.33333333333333,uh,0.09383193711033666
62.33333333333333,ud,0.02641693492644836
62.416666666666664,hu,0.008630092979143958
62.416666666666664,hd,7.072214850440911e-4
62.416666666666664,uh,0.0932861774903327
62.416666666666664,ud,0.026571484043530807
62.5,hu,0.008673351500220486
62.5,hd,7.13139622075317e-4
62.5,uh,0.09274359220064744
62.5,ud,0.026726937331731412
62.58333333333333,hu,0.008716826855536259
62.58333333333333,hd,7.191072829780042e-4
62.58333333333333,uh,0.09220416277825685
62.58333333333333,ud,0.026883300080795113
62.666666666666664,hu,0.00876052013197742
62.666666666666664,hd,7.251248821754481e-4
62.666666666666664,uh,0.0916678708675243
62.666666666666664,ud,0.027040577611413905
62.75,hu,0.008804432421878167
62.75,hd,7.311928375588996e-4
62.75,uh,0.09113469821957605
62.75,ud,0.027198775275407823
62.83333333333333,hu,0.00884856482304801
62.83333333333333,hd,7.373115705165871e-4
62.83333333333333,uh,0.09060462669168041
62.83333333333333,ud,0.02735789845590705
62.916666666666664,hu,0.008892918438799307
62.916666666666664,hd,7.434815059629814e-4
62.916666666666664,uh,0.09007763824662997
62.916666666666664,ud,0.027517952567535205
63,hu,0.008937494377974739
63,hd,7.497030723683019e-4
63,uh,0.08955371495212816
63,ud,0.027678943056593467
63.08333333333333,hu,0.008982293754975116
63.08333333333333,hd,7.559767017882701e-4
63.08333333333333,uh,0.08903283898017912
63.08333333333333,ud,0.02784087540124593
63.166666666666664,hu,0.009027317689787196
63.166666666666664,hd,7.623028298941185e-4
63.166666666666664,uh,0.08851499260648063
63.166666666666664,ud,0.028003755111706084
63.25,hu,0.009072567308011694
63.25,hd,7.686818960028403e-4
63.25,uh,0.08800015820982146
63.25,ud,0.028167587730424232
63.33333333333333,hu,0.009118043740891422
63.33333333333333,hd,7.751143431077006e-4
63.33333333333333,uh,0.08748831827148151
63.33333333333333,ud,0.028332378832276114
63.416666666666664,hu,0.00916374812533957
63.416666666666664,hd,7.816006179090014e-4
63.416666666666664,uh,0.08697945537463561
63.416666666666664,ud,0.028498134024752656
63.5,hu,0.00920968160396814
63.5,hd,7.881411708450983e-4
63.5,uh,0.0864735522037612
63.5,ud,0.028664858948150674
63.58333333333333,hu,0.00925584532511647
